2025-05-10 14:00:09,557 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Start training
2025-05-10 14:00:12,720 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 1/2000 || Iter: 0/116025 || Loss: 2.4375
2025-05-10 14:00:13,612 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 2/2000 || Iter: 1/116025 || Loss: 2.234375
2025-05-10 14:00:14,455 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 3/2000 || Iter: 2/116025 || Loss: 2.25
2025-05-10 14:00:15,088 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 4/2000 || Iter: 3/116025 || Loss: 2.265625
2025-05-10 14:00:15,947 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 5/2000 || Iter: 4/116025 || Loss: 2.171875
2025-05-10 14:00:16,604 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 6/2000 || Iter: 5/116025 || Loss: 2.34375
2025-05-10 14:00:17,240 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 7/2000 || Iter: 6/116025 || Loss: 2.375
2025-05-10 14:00:17,901 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 8/2000 || Iter: 7/116025 || Loss: 2.25
2025-05-10 14:00:18,534 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 9/2000 || Iter: 8/116025 || Loss: 2.125
2025-05-10 14:00:19,183 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 10/2000 || Iter: 9/116025 || Loss: 2.28125
2025-05-10 14:00:19,815 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 11/2000 || Iter: 10/116025 || Loss: 2.375
2025-05-10 14:00:20,534 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 12/2000 || Iter: 11/116025 || Loss: 2.1875
2025-05-10 14:00:21,163 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 13/2000 || Iter: 12/116025 || Loss: 2.25
2025-05-10 14:00:21,806 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 14/2000 || Iter: 13/116025 || Loss: 2.375
2025-05-10 14:00:22,444 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 15/2000 || Iter: 14/116025 || Loss: 2.4375
2025-05-10 14:00:23,090 - Books-top_k-10-steps-2000-May-10-2025_14-00-09 - INFO - Steps: 16/2000 || Iter: 15/116025 || Loss: 2.328125
