2025-05-10 13:48:37,564 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Start training
2025-05-10 13:48:41,125 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 1/2000 || Iter: 0/232051 || Loss: 2.40625
2025-05-10 13:48:41,639 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 2/2000 || Iter: 1/232051 || Loss: 2.53125
2025-05-10 13:48:42,402 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 3/2000 || Iter: 2/232051 || Loss: 2.3125
2025-05-10 13:48:42,791 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 4/2000 || Iter: 3/232051 || Loss: 1.96875
2025-05-10 13:48:43,157 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 5/2000 || Iter: 4/232051 || Loss: 2.3125
2025-05-10 13:48:43,529 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 6/2000 || Iter: 5/232051 || Loss: 2.265625
2025-05-10 13:48:43,878 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 7/2000 || Iter: 6/232051 || Loss: 2.375
2025-05-10 13:48:44,229 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 8/2000 || Iter: 7/232051 || Loss: 2.09375
2025-05-10 13:48:44,604 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 9/2000 || Iter: 8/232051 || Loss: 2.21875
2025-05-10 13:48:44,976 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 10/2000 || Iter: 9/232051 || Loss: 2.53125
2025-05-10 13:48:45,367 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 11/2000 || Iter: 10/232051 || Loss: 2.375
2025-05-10 13:48:45,723 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 12/2000 || Iter: 11/232051 || Loss: 2.546875
2025-05-10 13:48:46,108 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 13/2000 || Iter: 12/232051 || Loss: 2.25
2025-05-10 13:48:46,468 - Books-top_k-10-steps-2000-May-10-2025_13-48-37 - INFO - Steps: 14/2000 || Iter: 13/232051 || Loss: 2.65625
