2025-05-10 14:05:12,541 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Start training
2025-05-10 14:05:16,822 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 1/2000 || Iter: 0/116025 || Loss: 2.4375
2025-05-10 14:05:17,496 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 2/2000 || Iter: 1/116025 || Loss: 2.234375
2025-05-10 14:05:18,512 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 3/2000 || Iter: 2/116025 || Loss: 2.25
2025-05-10 14:05:19,148 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 4/2000 || Iter: 3/116025 || Loss: 2.265625
2025-05-10 14:05:19,784 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 5/2000 || Iter: 4/116025 || Loss: 2.171875
2025-05-10 14:05:20,484 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 6/2000 || Iter: 5/116025 || Loss: 2.34375
2025-05-10 14:05:21,140 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 7/2000 || Iter: 6/116025 || Loss: 2.375
2025-05-10 14:05:21,811 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 8/2000 || Iter: 7/116025 || Loss: 2.25
2025-05-10 14:05:22,459 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 9/2000 || Iter: 8/116025 || Loss: 2.125
2025-05-10 14:05:23,152 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 10/2000 || Iter: 9/116025 || Loss: 2.28125
2025-05-10 14:05:23,788 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 11/2000 || Iter: 10/116025 || Loss: 2.375
2025-05-10 14:05:24,461 - Books-top_k-10-steps-2000-May-10-2025_14-05-12 - INFO - Steps: 12/2000 || Iter: 11/116025 || Loss: 2.1875
