2025-04-15 14:44:58,053 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Start training
2025-04-15 14:45:03,180 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 1/100 || Iter: 0/464103 || Loss: 2.33984375
2025-04-15 14:45:03,817 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 2/100 || Iter: 1/464103 || Loss: nan
2025-04-15 14:45:04,424 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 3/100 || Iter: 2/464103 || Loss: nan
2025-04-15 14:45:05,028 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 4/100 || Iter: 3/464103 || Loss: nan
2025-04-15 14:45:05,640 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 5/100 || Iter: 4/464103 || Loss: nan
2025-04-15 14:45:06,315 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 6/100 || Iter: 5/464103 || Loss: nan
2025-04-15 14:45:07,864 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 7/100 || Iter: 6/464103 || Loss: nan
2025-04-15 14:45:08,473 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 8/100 || Iter: 7/464103 || Loss: nan
2025-04-15 14:45:09,079 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 9/100 || Iter: 8/464103 || Loss: nan
2025-04-15 14:45:09,696 - Books-top_k-10-steps-100-Apr-15-2025_14-44-58 - INFO - Steps: 10/100 || Iter: 9/464103 || Loss: nan
